REF_DATE,Provinces,DGUID,TypeIndex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,ValueIndex,STATUS,SYMBOL,TERMINATED,DECIMALS
1990-11-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.1,,,,1
1990-11-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,32.8,,,,1
1990-11-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,34,E,,,1
1990-11-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,37.2,,,,1
1990-11-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,37.6,,,,1
1990-11-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.6,E,,,1
1990-11-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,82.6,,,,1
1990-11-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,96,,,,1
1990-11-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,66.7,E,,,1
1990-12-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,58,,,,1
1990-12-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,59,,,,1
1990-12-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,53.1,E,,,1
1990-12-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1990-12-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1990-12-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1990-12-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.7,,,,1
1990-12-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.5,,,,1
1990-12-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.1,E,,,1
1990-12-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.1,,,,1
1990-12-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.7,,,,1
1990-12-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,74.5,E,,,1
1990-12-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.7,,,,1
1990-12-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,54.9,,,,1
1990-12-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,50.8,E,,,1
1990-12-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,59.8,,,,1
1990-12-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,48.5,,,,1
1990-12-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89,E,,,1
1990-12-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.6,,,,1
1990-12-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.8,,,,1
1990-12-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.3,E,,,1
1990-12-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,39,,,,1
1990-12-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.3,,,,1
1990-12-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,33.1,E,,,1
1990-12-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.1,,,,1
1990-12-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,32.8,,,,1
1990-12-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,34,E,,,1
1990-12-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.6,,,,1
1990-12-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.8,,,,1
1990-12-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.7,E,,,1
1990-12-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,82.1,,,,1
1990-12-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,95.6,,,,1
1990-12-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,66.5,E,,,1
1991-01-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,58,,,,1
1991-01-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,59,,,,1
1991-01-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,53.1,E,,,1
1991-01-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-01-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-01-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-01-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.7,,,,1
1991-01-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.5,,,,1
1991-01-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.1,E,,,1
1991-01-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.1,,,,1
1991-01-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.7,,,,1
1991-01-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,74.5,E,,,1
1991-01-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.4,,,,1
1991-01-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,54.7,,,,1
1991-01-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,50.5,E,,,1
1991-01-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,58.2,,,,1
1991-01-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,47.3,,,,1
1991-01-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,86.7,E,,,1
1991-01-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.6,,,,1
1991-01-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.9,,,,1
1991-01-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.3,E,,,1
1991-01-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,38.8,,,,1
1991-01-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.2,,,,1
1991-01-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,33,E,,,1
1991-01-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.1,,,,1
1991-01-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,32.8,,,,1
1991-01-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.8,E,,,1
1991-01-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.7,,,,1
1991-01-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.9,,,,1
1991-01-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.7,E,,,1
1991-01-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,81.8,,,,1
1991-01-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,95.1,,,,1
1991-01-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,66.5,E,,,1
1991-02-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,59,,,,1
1991-02-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,60.3,,,,1
1991-02-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,54.1,E,,,1
1991-02-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-02-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-02-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-02-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.6,,,,1
1991-02-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.3,,,,1
1991-02-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.8,E,,,1
1991-02-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.7,,,,1
1991-02-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.8,,,,1
1991-02-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,76.9,E,,,1
1991-02-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.8,,,,1
1991-02-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,55,,,,1
1991-02-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,50.8,E,,,1
1991-02-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,56.4,,,,1
1991-02-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,45.9,,,,1
1991-02-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,84,E,,,1
1991-02-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.5,,,,1
1991-02-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.8,,,,1
1991-02-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.4,E,,,1
1991-02-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,38.9,,,,1
1991-02-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.3,,,,1
1991-02-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,33,E,,,1
1991-02-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.2,,,,1
1991-02-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,33,,,,1
1991-02-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.7,E,,,1
1991-02-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.6,,,,1
1991-02-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.7,,,,1
1991-02-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.7,E,,,1
1991-02-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,79.9,,,,1
1991-02-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,93.1,,,,1
1991-02-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,64.5,E,,,1
1991-03-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,59.2,,,,1
1991-03-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,60.6,,,,1
1991-03-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,54.3,E,,,1
1991-03-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-03-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-03-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-03-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.6,,,,1
1991-03-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.3,,,,1
1991-03-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.8,E,,,1
1991-03-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.7,,,,1
1991-03-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.8,,,,1
1991-03-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,76.9,E,,,1
1991-03-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,54.3,,,,1
1991-03-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,55.5,,,,1
1991-03-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,51,E,,,1
1991-03-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,56.3,,,,1
1991-03-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,45.9,,,,1
1991-03-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,83.6,E,,,1
1991-03-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.6,,,,1
1991-03-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.9,,,,1
1991-03-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.4,E,,,1
1991-03-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,39,,,,1
1991-03-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.3,,,,1
1991-03-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,33,E,,,1
1991-03-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.3,,,,1
1991-03-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,33.2,,,,1
1991-03-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.4,E,,,1
1991-03-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.7,,,,1
1991-03-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.9,,,,1
1991-03-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.9,E,,,1
1991-03-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,81.4,,,,1
1991-03-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,94.4,,,,1
1991-03-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,66.2,E,,,1
1991-04-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,59.1,,,,1
1991-04-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,60.4,,,,1
1991-04-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,54.2,E,,,1
1991-04-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-04-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-04-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-04-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.6,,,,1
1991-04-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.3,,,,1
1991-04-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.8,E,,,1
1991-04-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.1,,,,1
1991-04-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.1,,,,1
1991-04-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,76.3,E,,,1
1991-04-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.7,,,,1
1991-04-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,54.8,,,,1
1991-04-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,50.7,E,,,1
1991-04-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,56,,,,1
1991-04-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,45.9,,,,1
1991-04-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,82.8,E,,,1
1991-04-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.4,,,,1
1991-04-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.6,,,,1
1991-04-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.3,E,,,1
1991-04-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,38.7,,,,1
1991-04-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.1,,,,1
1991-04-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,32.8,E,,,1
1991-04-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.2,,,,1
1991-04-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,33.1,,,,1
1991-04-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.4,E,,,1
1991-04-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.4,,,,1
1991-04-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.5,,,,1
1991-04-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.7,E,,,1
1991-04-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,81.7,,,,1
1991-04-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,93.5,,,,1
1991-04-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,68.3,E,,,1
1991-05-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,59.1,,,,1
1991-05-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,60.4,,,,1
1991-05-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,54.5,E,,,1
1991-05-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-05-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-05-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-05-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.7,,,,1
1991-05-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.3,,,,1
1991-05-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.8,E,,,1
1991-05-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.5,,,,1
1991-05-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.4,,,,1
1991-05-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,77.7,E,,,1
1991-05-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.8,,,,1
1991-05-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,54.9,,,,1
1991-05-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,51,E,,,1
1991-05-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,56.5,,,,1
1991-05-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,47,,,,1
1991-05-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,E,,,1
1991-05-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.4,,,,1
1991-05-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.6,,,,1
1991-05-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.4,E,,,1
1991-05-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,38.8,,,,1
1991-05-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.2,,,,1
1991-05-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,32.8,E,,,1
1991-05-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.2,,,,1
1991-05-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,33.1,,,,1
1991-05-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.4,E,,,1
1991-05-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.5,,,,1
1991-05-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.5,,,,1
1991-05-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,36.9,E,,,1
1991-05-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,82.8,,,,1
1991-05-01,British Columbia,2016A000259,House only,"Index, 201612=100",347,units,0,v111955551,37.2,93.5,,,,1
1991-05-01,British Columbia,2016A000259,Land only,"Index, 201612=100",347,units,0,v111955552,37.3,70.8,E,,,1
1991-06-01,Atlantic Region,2016A00011,Total (house and land),"Index, 201612=100",347,units,0,v111955445,2.1,59.1,,,,1
1991-06-01,Atlantic Region,2016A00011,House only,"Index, 201612=100",347,units,0,v111955446,2.2,60.4,,,,1
1991-06-01,Atlantic Region,2016A00011,Land only,"Index, 201612=100",347,units,0,v111955447,2.3,54.5,E,,,1
1991-06-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",347,units,0,v111955454,5.1,,..,,,1
1991-06-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",347,units,0,v111955455,5.2,,..,,,1
1991-06-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",347,units,0,v111955456,5.3,,..,,,1
1991-06-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",347,units,0,v111955460,7.1,55.7,,,,1
1991-06-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",347,units,0,v111955461,7.2,54.3,,,,1
1991-06-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",347,units,0,v111955462,7.3,59.8,E,,,1
1991-06-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",347,units,0,v111955466,9.1,82.5,,,,1
1991-06-01,New Brunswick,2016A000213,House only,"Index, 201612=100",347,units,0,v111955467,9.2,84.4,,,,1
1991-06-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",347,units,0,v111955468,9.3,77.7,E,,,1
1991-06-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",347,units,0,v111955472,11.1,53.9,,,,1
1991-06-01,Quebec,2016A000224,House only,"Index, 201612=100",347,units,0,v111955473,11.2,55,,,,1
1991-06-01,Quebec,2016A000224,Land only,"Index, 201612=100",347,units,0,v111955474,11.3,51,E,,,1
1991-06-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",347,units,0,v111955490,17.1,56.4,,,,1
1991-06-01,Ontario,2016A000235,House only,"Index, 201612=100",347,units,0,v111955491,17.2,46.9,,,,1
1991-06-01,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,81.9,E,,,1
1991-06-01,Prairie Region,2016A00014,Total (house and land),"Index, 201612=100",347,units,0,v111955523,28.1,36.5,,,,1
1991-06-01,Prairie Region,2016A00014,House only,"Index, 201612=100",347,units,0,v111955524,28.2,36.7,,,,1
1991-06-01,Prairie Region,2016A00014,Land only,"Index, 201612=100",347,units,0,v111955525,28.3,36.6,E,,,1
1991-06-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",347,units,0,v111955526,29.1,38.9,,,,1
1991-06-01,Manitoba,2016A000246,House only,"Index, 201612=100",347,units,0,v111955527,29.2,41.4,,,,1
1991-06-01,Manitoba,2016A000246,Land only,"Index, 201612=100",347,units,0,v111955528,29.3,32.7,E,,,1
1991-06-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",347,units,0,v111955532,31.1,33.1,,,,1
1991-06-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",347,units,0,v111955533,31.2,33,,,,1
1991-06-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",347,units,0,v111955534,31.3,33.3,E,,,1
1991-06-01,Alberta,2016A000248,Total (house and land),"Index, 201612=100",347,units,0,v111955541,34.1,36.6,,,,1
1991-06-01,Alberta,2016A000248,House only,"Index, 201612=100",347,units,0,v111955542,34.2,36.6,,,,1
1991-06-01,Alberta,2016A000248,Land only,"Index, 201612=100",347,units,0,v111955543,34.3,37.1,E,,,1
1991-06-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",347,units,0,v111955550,37.1,82.9,,,,1
